Time (Microsecond),Voltage (V)
-50.0,0.0046874999999992
-49.9,0.0071875000000005
-49.8,0.0021874999999997
-49.7,-0.0090625000000006
-49.6,0.0121874999999996
-49.5,-0.0015625000000003
-49.4,-0.0115625000000001
-49.3,-0.0365625000000005
-49.2,-0.0553124999999994
-49.1,-0.0328125000000004
-49.0,-0.0003124999999997
-48.9,-0.0015625000000003
-48.8,0.0084374999999994
-48.7,0.0259374999999995
-48.6,0.0434374999999996
-48.5,0.0234375
-48.4,-0.0040624999999998
-48.3,-0.0165624999999991
-48.2,-0.0228125000000006
-48.1,-0.0290625000000002
-48.0,-0.0215624999999999
-47.9,-0.0128125000000008
-47.8,-0.0003124999999997
-47.7,0.0084374999999994
-47.6,0.0109375000000007
-47.5,0.0146875000000009
-47.4,0.0134375000000002
-47.3,0.0109375000000007
-47.2,0.0096875
-47.1,-0.0015625000000003
-47.0,-0.0090625000000006
-46.9,-0.0053125000000005
-46.8,0.0034375000000004
-46.7,0.0021874999999997
-46.6,0.0059374999999999
-46.5,0.0109375000000007
-46.4,0.0146875000000009
-46.3,0.0071875000000005
-46.2,0.0059374999999999
-46.1,0.0021874999999997
-46.0,-0.0153125000000003
-45.9,-0.0140624999999996
-45.8,0.0184374999999992
-45.7,0.0284375000000008
-45.6,0.0096875
-45.5,0.0034375000000004
-45.4,0.0159374999999997
-45.3,0.0059374999999999
-45.2,-0.0190625000000004
-45.1,-0.0178124999999998
-45.0,-0.0053125000000005
-44.9,0.0096875
-44.8,0.0171875000000004
-44.7,0.0259374999999995
-44.6,0.0296874999999996
-44.5,0.0234375
-44.4,0.0246875000000006
-44.3,0.0209375000000005
-44.2,0.0159374999999997
-44.1,0.0159374999999997
-44.0,0.0109375000000007
-43.9,0.0109375000000007
-43.8,-0.0015625000000003
-43.7,-0.0015625000000003
-43.6,0.0121874999999996
-43.5,0.0196874999999999
-43.4,0.0171875000000004
-43.3,0.0084374999999994
-43.2,0.0021874999999997
-43.1,0.0009374999999991
-43.0,0.0009374999999991
-42.9,-0.0003124999999997
-42.8,0.0059374999999999
-42.7,0.0096875
-42.6,0.0109375000000007
-42.5,0.0059374999999999
-42.4,0.0046874999999992
-42.3,0.0071875000000005
-42.2,0.0071875000000005
-42.1,0.0146875000000009
-42.0,0.0184374999999992
-41.9,0.0159374999999997
-41.8,0.0184374999999992
-41.7,0.0234375
-41.6,0.0509374999999999
-41.5,0.0509374999999999
-41.4,-0.0353124999999999
-41.3,-0.0778125000000003
-41.2,-0.0090625000000006
-41.1,0.0221874999999994
-41.0,-0.0203124999999993
-40.9,-0.0028124999999992
-40.8,0.0609374999999996
-40.7,0.0909375000000008
-40.6,0.0484375000000004
-40.5,0.0209375000000005
-40.4,0.0084374999999994
-40.3,-0.0040624999999998
-40.2,-0.0215624999999999
-40.1,-0.0190625000000004
-40.0,-0.0090625000000006
-39.9,0.0021874999999997
-39.8,0.0184374999999992
-39.7,0.0221874999999994
-39.6,0.0171875000000004
-39.5,0.0184374999999992
-39.4,0.0246875000000006
-39.3,0.0221874999999994
-39.2,0.0146875000000009
-39.1,0.0046874999999992
-39.0,0.0059374999999999
-38.9,0.0021874999999997
-38.8,0.0046874999999992
-38.7,0.0171875000000004
-38.6,0.0184374999999992
-38.5,0.0109375000000007
-38.4,0.0246875000000006
-38.3,0.0259374999999995
-38.2,0.0159374999999997
-38.1,0.0021874999999997
-38.0,0.0034375000000004
-37.9,-0.0015625000000003
-37.8,-0.0078125
-37.7,0.0159374999999997
-37.6,0.0409375000000001
-37.5,0.0196874999999999
-37.4,0.0121874999999996
-37.3,0.0209375000000005
-37.2,0.0071875000000005
-37.1,-0.0165624999999991
-37.0,-0.0228125000000006
-36.9,-0.0090625000000006
-36.8,0.0009374999999991
-36.7,-0.0003124999999997
-36.6,0.0184374999999992
-36.5,0.0221874999999994
-36.4,0.0184374999999992
-36.3,0.0184374999999992
