Time (Microsecond),Voltage (V)
-50.0,0.0009374999999991
-49.9,-0.0015625000000003
-49.8,-0.0028124999999992
-49.7,-0.0078125
-49.6,-0.0153125000000003
-49.5,-0.0115625000000001
-49.4,-0.0065624999999993
-49.3,-0.0028124999999992
-49.2,-0.0015625000000003
-49.1,-0.0003124999999997
-49.0,-0.0040624999999998
-48.9,-0.0028124999999992
-48.8,-0.0053125000000005
-48.7,-0.0065624999999993
-48.6,-0.0015625000000003
-48.5,-0.0053125000000005
-48.4,-0.0103124999999995
-48.3,-0.0103124999999995
-48.2,-0.0015625000000003
-48.1,-0.0053125000000005
-48.0,-0.0103124999999995
-47.9,-0.0128125000000008
-47.8,-0.0090625000000006
-47.7,0.0096875
-47.6,0.0221874999999994
-47.5,0.0121874999999996
-47.4,0.0096875
-47.3,0.0096875
-47.2,-0.0053125000000005
-47.1,-0.0353124999999999
-47.0,-0.0378124999999994
-46.9,-0.0228125000000006
-46.8,-0.0178124999999998
-46.7,0.0009374999999991
-46.6,0.0246875000000006
-46.5,0.0434374999999996
-46.4,0.0646874999999998
-46.3,0.0459375000000009
-46.2,0.0046874999999992
-46.1,-0.0128125000000008
-46.0,-0.0265625000000007
-45.9,-0.0465625000000003
-45.8,-0.0603125000000002
-45.7,-0.0478124999999991
-45.6,-0.0240624999999994
-45.5,0.0084374999999994
-45.4,0.0196874999999999
-45.3,0.0334374999999998
-45.2,0.0396874999999994
-45.1,0.0259374999999995
-45.0,0.0134375000000002
-44.9,-0.0003124999999997
-44.8,-0.0040624999999998
-44.7,-0.0240624999999994
-44.6,-0.0253125000000001
-44.5,-0.0203124999999993
-44.4,-0.0115625000000001
-44.3,-0.0103124999999995
-44.2,-0.0015625000000003
-44.1,0.0134375000000002
-44.0,0.0084374999999994
-43.9,0.0109375000000007
-43.8,0.0134375000000002
-43.7,0.0134375000000002
-43.6,0.0034375000000004
-43.5,-0.0015625000000003
-43.4,-0.0028124999999992
-43.3,-0.0053125000000005
-43.2,-0.0003124999999997
-43.1,0.0009374999999991
-43.0,0.0059374999999999
-42.9,0.0059374999999999
-42.8,0.0059374999999999
-42.7,0.0134375000000002
-42.6,0.0071875000000005
-42.5,0.0034375000000004
-42.4,-0.0003124999999997
-42.3,0.0009374999999991
-42.2,0.0009374999999991
-42.1,-0.0003124999999997
-42.0,-0.0053125000000005
-41.9,-0.0040624999999998
-41.8,0.0046874999999992
-41.7,0.0046874999999992
-41.6,0.0009374999999991
-41.5,0.0059374999999999
-41.4,0.0021874999999997
-41.3,0.0046874999999992
-41.2,0.0134375000000002
-41.1,0.0121874999999996
-41.0,0.0084374999999994
-40.9,0.0121874999999996
-40.8,0.0146875000000009
-40.7,0.0146875000000009
-40.6,-0.0015625000000003
-40.5,-0.0028124999999992
-40.4,0.0021874999999997
-40.3,0.0021874999999997
-40.2,0.0021874999999997
-40.1,0.0046874999999992
-40.0,0.0034375000000004
-39.9,0.0009374999999991
-39.8,-0.0040624999999998
-39.7,-0.0078125
-39.6,0.0171875000000004
-39.5,0.0346875000000004
-39.4,0.0271875000000001
-39.3,0.0121874999999996
-39.2,0.0146875000000009
-39.1,0.0096875
-39.0,-0.0228125000000006
-38.9,-0.0578125000000007
-38.8,-0.0615625000000009
-38.7,0.0234375
-38.6,0.0784374999999997
-38.5,0.0446875000000002
-38.4,0.0321874999999991
-38.3,0.0496874999999992
-38.2,0.0359374999999993
-38.1,-0.0265625000000007
-38.0,-0.0640625000000004
-37.9,-0.0453124999999996
-37.8,-0.0228125000000006
-37.7,-0.0203124999999993
-37.6,0.0084374999999994
-37.5,0.0284375000000008
-37.4,0.0409375000000001
-37.3,0.0509374999999999
-37.2,0.0434374999999996
-37.1,0.0321874999999991
-37.0,0.0184374999999992
-36.9,0.0046874999999992
-36.8,-0.0103124999999995
-36.7,-0.0128125000000008
-36.6,-0.0115625000000001
-36.5,0.0009374999999991
-36.4,0.0034375000000004
-36.3,0.0046874999999992
-36.2,0.0184374999999992
-36.1,0.0121874999999996
-36.0,0.0059374999999999
-35.9,0.0021874999999997
-35.8,-0.0003124999999997
-35.7,0.0046874999999992
-35.6,0.0009374999999991
-35.5,0.0034375000000004
-35.4,0.0071875000000005
-35.3,0.0184374999999992
-35.2,0.0134375000000002
-35.1,0.0096875
-35.0,0.0071875000000005
-34.9,0.0184374999999992
-34.8,0.0134375000000002
-34.7,0.0134375000000002
-34.6,0.0184374999999992
-34.5,0.0071875000000005
-34.4,0.0084374999999994
-34.3,0.0046874999999992
-34.2,-0.0003124999999997
-34.1,-0.0015625000000003
-34.0,-0.0065624999999993
-33.9,0.0059374999999999
-33.8,0.0071875000000005
-33.7,0.0096875
-33.6,0.0009374999999991
-33.5,0.0009374999999991
-33.4,0.0071875000000005
-33.3,0.0134375000000002
-33.2,0.0071875000000005
-33.1,0.0109375000000007
-33.0,0.0084374999999994
-32.9,0.0159374999999997
-32.8,0.0096875
-32.7,0.0021874999999997
-32.6,0.0071875000000005
-32.5,0.0109375000000007
-32.4,0.0096875
-32.3,0.0084374999999994
-32.2,0.0246875000000006
-32.1,0.0171875000000004
-32.0,-0.0028124999999992
-31.9,-0.0215624999999999
-31.8,-0.0503125000000004
-31.7,-0.0478124999999991
-31.6,-0.0278124999999996
-31.5,0.0121874999999996
-31.4,0.0459375000000009
-31.3,0.0646874999999998
-31.2,0.0734375000000007
-31.1,0.0609374999999996
-31.0,0.0334374999999998
-30.9,-0.0103124999999995
-30.8,-0.0440625000000008
-30.7,-0.0440625000000008
-30.6,-0.0453124999999996
-30.5,-0.0440625000000008
-30.4,-0.0303125000000009
-30.3,0.0021874999999997
-30.2,0.0246875000000006
-30.1,0.0346875000000004
-30.0,0.0196874999999999
-29.9,0.0209375000000005
-29.8,0.0046874999999992
-29.7,-0.0040624999999998
