Time (Microsecond),Voltage (V)
-50.0,0.0034375000000004
-49.9,0.0109375000000007
-49.8,0.0046874999999992
-49.7,-0.0003124999999997
-49.6,0.0184374999999992
-49.5,0.0059374999999999
-49.4,-0.0128125000000008
-49.3,-0.0440625000000008
-49.2,-0.0628124999999997
-49.1,-0.0403125000000006
-49.0,0.0021874999999997
-48.9,-0.0003124999999997
-48.8,0.0196874999999999
-48.7,0.0409375000000001
-48.6,0.0446875000000002
-48.5,0.0259374999999995
-48.4,-0.0015625000000003
-48.3,-0.0178124999999998
-48.2,-0.0303125000000009
-48.1,-0.0415624999999995
-48.0,-0.0390625
-47.9,-0.0190625000000004
-47.8,-0.0040624999999998
-47.7,-0.0003124999999997
-47.6,0.0096875
-47.5,0.0071875000000005
-47.4,0.0034375000000004
-47.3,0.0009374999999991
-47.2,-0.0040624999999998
-47.1,-0.0040624999999998
-47.0,-0.0065624999999993
-46.9,-0.0103124999999995
-46.8,-0.0103124999999995
-46.7,-0.0090625000000006
-46.6,0.0009374999999991
-46.5,0.0096875
-46.4,0.0021874999999997
-46.3,0.0021874999999997
-46.2,-0.0003124999999997
-46.1,-0.0090625000000006
-46.0,-0.0203124999999993
-45.9,-0.0190625000000004
-45.8,0.0096875
-45.7,0.0221874999999994
-45.6,0.0009374999999991
-45.5,0.0034375000000004
-45.4,0.0071875000000005
-45.3,-0.0003124999999997
-45.2,-0.0303125000000009
-45.1,-0.0215624999999999
-45.0,0.0021874999999997
-44.9,0.0134375000000002
-44.8,0.0109375000000007
-44.7,0.0171875000000004
-44.6,0.0234375
-44.5,0.0196874999999999
-44.4,0.0171875000000004
-44.3,0.0146875000000009
-44.2,0.0109375000000007
-44.1,0.0059374999999999
-44.0,0.0059374999999999
-43.9,0.0021874999999997
-43.8,-0.0003124999999997
-43.7,0.0046874999999992
-43.6,0.0121874999999996
-43.5,0.0209375000000005
-43.4,0.0134375000000002
-43.3,0.0196874999999999
-43.2,0.0134375000000002
-43.1,0.0184374999999992
-43.0,0.0146875000000009
-42.9,-0.0065624999999993
-42.8,-0.0078125
-42.7,0.0021874999999997
-42.6,0.0071875000000005
-42.5,0.0021874999999997
-42.4,0.0096875
-42.3,0.0059374999999999
-42.2,0.0096875
-42.1,0.0134375000000002
-42.0,0.0121874999999996
-41.9,0.0159374999999997
-41.8,0.0121874999999996
-41.7,0.0284375000000008
-41.6,0.0521875000000005
-41.5,0.0546875
-41.4,-0.0390625
-41.3,-0.0853125000000006
-41.2,-0.0128125000000008
-41.1,0.0121874999999996
-41.0,-0.0278124999999996
-40.9,-0.0053125000000005
-40.8,0.0621875000000003
-40.7,0.0796875000000004
-40.6,0.0371874999999999
-40.5,0.0134375000000002
-40.4,0.0159374999999997
-40.3,-0.0090625000000006
-40.2,-0.0278124999999996
-40.1,-0.0290625000000002
-40.0,-0.0190625000000004
-39.9,-0.0040624999999998
-39.8,0.0134375000000002
-39.7,0.0171875000000004
-39.6,0.0109375000000007
-39.5,0.0146875000000009
-39.4,0.0221874999999994
-39.3,0.0134375000000002
-39.2,-0.0015625000000003
-39.1,0.0034375000000004
-39.0,0.0096875
-38.9,-0.0028124999999992
-38.8,-0.0015625000000003
-38.7,0.0121874999999996
-38.6,0.0171875000000004
-38.5,0.0209375000000005
-38.4,0.0184374999999992
-38.3,0.0196874999999999
-38.2,0.0084374999999994
-38.1,0.0034375000000004
-38.0,0.0034375000000004
-37.9,-0.0040624999999998
-37.8,-0.0078125
-37.7,0.0196874999999999
-37.6,0.0409375000000001
-37.5,0.0184374999999992
-37.4,0.0046874999999992
-37.3,0.0084374999999994
-37.2,-0.0028124999999992
-37.1,-0.0153125000000003
-37.0,-0.0315624999999997
-36.9,-0.0078125
-36.8,0.0021874999999997
-36.7,0.0109375000000007
-36.6,0.0121874999999996
-36.5,0.0134375000000002
-36.4,0.0134375000000002
-36.3,0.0109375000000007
-36.2,0.0096875
-36.1,0.0109375000000007
-36.0,0.0021874999999997
-35.9,-0.0053125000000005
-35.8,-0.0065624999999993
-35.7,-0.0128125000000008
-35.6,-0.0103124999999995
-35.5,-0.0053125000000005
-35.4,0.0021874999999997
-35.3,0.0096875
-35.2,0.0034375000000004
-35.1,0.0084374999999994
-35.0,-0.0040624999999998
-34.9,-0.0103124999999995
-34.8,-0.0178124999999998
-34.7,-0.0128125000000008
-34.6,-0.0040624999999998
-34.5,0.0109375000000007
-34.4,0.0359374999999993
-34.3,0.0234375
-34.2,-0.0090625000000006
-34.1,-0.0265625000000007
-34.0,-0.0328125000000004
-33.9,-0.0465625000000003
-33.8,-0.0565625000000001
-33.7,-0.0415624999999995
-33.6,-0.0078125
-33.5,0.0096875
-33.4,0.0159374999999997
-33.3,0.0184374999999992
-33.2,0.0134375000000002
-33.1,-0.0015625000000003
-33.0,-0.0128125000000008
-32.9,-0.0215624999999999
-32.8,-0.0278124999999996
-32.7,-0.0240624999999994
-32.6,-0.0253125000000001
-32.5,-0.0203124999999993
-32.4,-0.0065624999999993
-32.3,-0.0090625000000006
-32.2,-0.0065624999999993
-32.1,-0.0140624999999996
-32.0,-0.0140624999999996
