Time (Microsecond),Voltage (V)
-50.0,0.0109375000000007
-49.9,0.0121874999999996
-49.8,0.0146875000000009
-49.7,0.0109375000000007
-49.6,0.0121874999999996
-49.5,0.0096875
-49.4,0.0021874999999997
-49.3,-0.0040624999999998
-49.2,-0.0053125000000005
-49.1,-0.0003124999999997
-49.0,0.0084374999999994
-48.9,0.0034375000000004
-48.8,0.0084374999999994
-48.7,0.0084374999999994
-48.6,0.0121874999999996
-48.5,0.0146875000000009
-48.4,0.0159374999999997
-48.3,0.0059374999999999
-48.2,0.0021874999999997
-48.1,0.0021874999999997
-48.0,-0.0053125000000005
-47.9,-0.0128125000000008
-47.8,-0.0028124999999992
-47.7,0.0246875000000006
-47.6,0.0209375000000005
-47.5,0.0134375000000002
-47.4,0.0121874999999996
-47.3,0.0159374999999997
-47.2,0.0021874999999997
-47.1,-0.0165624999999991
-47.0,-0.0153125000000003
-46.9,-0.0040624999999998
-46.8,0.0034375000000004
-46.7,0.0084374999999994
-46.6,0.0121874999999996
-46.5,0.0234375
-46.4,0.0234375
-46.3,0.0209375000000005
-46.2,0.0059374999999999
-46.1,0.0046874999999992
-46.0,0.0009374999999991
-45.9,0.0071875000000005
-45.8,0.0084374999999994
-45.7,-0.0103124999999995
-45.6,0.0134375000000002
-45.5,0.0184374999999992
-45.4,0.0184374999999992
-45.3,0.0134375000000002
-45.2,0.0121874999999996
-45.1,0.0146875000000009
-45.0,0.0071875000000005
-44.9,0.0021874999999997
-44.8,-0.0028124999999992
-44.7,0.0009374999999991
-44.6,0.0021874999999997
-44.5,0.0034375000000004
-44.4,0.0046874999999992
-44.3,0.0084374999999994
-44.2,0.0096875
-44.1,0.0046874999999992
-44.0,0.0084374999999994
-43.9,0.0096875
-43.8,0.0259374999999995
-43.7,0.0459375000000009
-43.6,-0.0040624999999998
-43.5,-0.0628124999999997
-43.4,-0.0415624999999995
-43.3,-0.0015625000000003
-43.2,-0.0203124999999993
-43.1,-0.0215624999999999
-43.0,0.0296874999999996
-42.9,0.0709374999999994
-42.8,0.0559375000000006
-42.7,0.0384375000000006
-42.6,0.0284375000000008
-42.5,0.0109375000000007
-42.4,-0.0078125
-42.3,-0.0265625000000007
-42.2,-0.0190625000000004
-42.1,-0.0115625000000001
-42.0,0.0021874999999997
