Time (Microsecond),Voltage (V)
-50.0,0.0059374999999999
-49.9,0.0359374999999993
-49.8,0.0371874999999999
-49.7,0.0071875000000005
-49.6,-0.0128125000000008
-49.5,-0.0165624999999991
-49.4,-0.0215624999999999
-49.3,-0.0278124999999996
-49.2,-0.0253125000000001
-49.1,0.0084374999999994
-49.0,0.0184374999999992
-48.9,0.0246875000000006
-48.8,0.0321874999999991
-48.7,0.0384375000000006
-48.6,0.0246875000000006
-48.5,0.0146875000000009
-48.4,0.0046874999999992
-48.3,-0.0053125000000005
-48.2,-0.0015625000000003
-48.1,0.0021874999999997
-48.0,-0.0003124999999997
-47.9,0.0034375000000004
-47.8,-0.0040624999999998
-47.7,0.0059374999999999
-47.6,0.0071875000000005
-47.5,-0.0015625000000003
-47.4,0.0109375000000007
-47.3,0.0071875000000005
-47.2,0.0009374999999991
-47.1,-0.0078125
-47.0,-0.0065624999999993
-46.9,-0.0015625000000003
-46.8,-0.0040624999999998
-46.7,0.0059374999999999
-46.6,0.0084374999999994
-46.5,0.0159374999999997
-46.4,0.0121874999999996
-46.3,0.0159374999999997
-46.2,0.0159374999999997
-46.1,0.0096875
-46.0,0.0121874999999996
-45.9,0.0059374999999999
-45.8,0.0096875
-45.7,-0.0028124999999992
-45.6,0.0009374999999991
-45.5,0.0021874999999997
-45.4,0.0084374999999994
-45.3,0.0059374999999999
-45.2,0.0059374999999999
-45.1,-0.0090625000000006
-45.0,-0.0103124999999995
-44.9,-0.0065624999999993
-44.8,0.0259374999999995
-44.7,0.0309375000000003
-44.6,0.0146875000000009
-44.5,0.0084374999999994
-44.4,0.0146875000000009
-44.3,0.0084374999999994
-44.2,-0.0128125000000008
-44.1,-0.0215624999999999
-44.0,-0.0090625000000006
-43.9,0.0021874999999997
-43.8,0.0021874999999997
-43.7,0.0059374999999999
-43.6,0.0109375000000007
-43.5,0.0121874999999996
-43.4,0.0071875000000005
-43.3,0.0071875000000005
-43.2,-0.0015625000000003
-43.1,-0.0003124999999997
-43.0,0.0034375000000004
-42.9,0.0009374999999991
-42.8,-0.0003124999999997
-42.7,0.0034375000000004
-42.6,0.0096875
-42.5,0.0084374999999994
-42.4,0.0059374999999999
-42.3,-0.0028124999999992
-42.2,-0.0365625000000005
-42.1,-0.0040624999999998
-42.0,0.0621875000000003
-41.9,0.0709374999999994
-41.8,-0.0053125000000005
-41.7,-0.0015625000000003
-41.6,0.0284375000000008
-41.5,-0.0140624999999996
-41.4,-0.0690624999999994
-41.3,-0.0615625000000009
-41.2,-0.0203124999999993
-41.1,-0.0115625000000001
-41.0,-0.0028124999999992
-40.9,0.0321874999999991
-40.8,0.0471874999999997
-40.7,0.0284375000000008
-40.6,0.0284375000000008
-40.5,0.0234375
-40.4,0.0021874999999997
-40.3,-0.0015625000000003
-40.2,0.0009374999999991
-40.1,-0.0078125
-40.0,-0.0090625000000006
-39.9,0.0071875000000005
-39.8,0.0134375000000002
-39.7,0.0134375000000002
-39.6,0.0134375000000002
-39.5,0.0059374999999999
-39.4,0.0059374999999999
-39.3,0.0009374999999991
-39.2,0.0046874999999992
-39.1,0.0021874999999997
-39.0,-0.0003124999999997
-38.9,0.0009374999999991
-38.8,-0.0065624999999993
-38.7,0.0009374999999991
-38.6,0.0034375000000004
-38.5,0.0059374999999999
-38.4,0.0096875
-38.3,0.0059374999999999
-38.2,0.0121874999999996
-38.1,0.0171875000000004
-38.0,0.0059374999999999
-37.9,0.0021874999999997
-37.8,-0.0053125000000005
-37.7,0.0046874999999992
-37.6,0.0046874999999992
-37.5,0.0034375000000004
-37.4,0.0071875000000005
-37.3,0.0096875
-37.2,0.0121874999999996
-37.1,0.0084374999999994
-37.0,0.0059374999999999
-36.9,-0.0028124999999992
-36.8,-0.0040624999999998
-36.7,0.0209375000000005
-36.6,0.0384375000000006
-36.5,0.0246875000000006
-36.4,0.0159374999999997
-36.3,0.0234375
-36.2,0.0134375000000002
-36.1,-0.0053125000000005
-36.0,-0.0203124999999993
-35.9,-0.0065624999999993
-35.8,0.0071875000000005
-35.7,0.0071875000000005
-35.6,0.0184374999999992
-35.5,0.0209375000000005
-35.4,0.0059374999999999
-35.3,-0.0215624999999999
-35.2,-0.0353124999999999
-35.1,-0.0153125000000003
-35.0,0.0096875
-34.9,0.0134375000000002
-34.8,0.0184374999999992
-34.7,0.0334374999999998
-34.6,0.0459375000000009
-34.5,0.0296874999999996
-34.4,0.0159374999999997
-34.3,-0.0015625000000003
-34.2,-0.0065624999999993
-34.1,-0.0128125000000008
-34.0,-0.0103124999999995
-33.9,-0.0065624999999993
-33.8,-0.0053125000000005
-33.7,0.0059374999999999
-33.6,0.0084374999999994
-33.5,0.0159374999999997
-33.4,0.0146875000000009
-33.3,0.0159374999999997
-33.2,0.0146875000000009
-33.1,0.0021874999999997
-33.0,-0.0115625000000001
-32.9,-0.0115625000000001
-32.8,0.0009374999999991
-32.7,0.0146875000000009
-32.6,0.0121874999999996
-32.5,0.0046874999999992
-32.4,0.0134375000000002
-32.3,0.0234375
-32.2,0.0071875000000005
-32.1,-0.0003124999999997
-32.0,-0.0015625000000003
-31.9,0.0009374999999991
-31.8,-0.0015625000000003
-31.7,-0.0090625000000006
-31.6,-0.0040624999999998
-31.5,0.0046874999999992
-31.4,-0.0003124999999997
-31.3,0.0009374999999991
-31.2,0.0021874999999997
-31.1,-0.0015625000000003
-31.0,0.0021874999999997
-30.9,0.0071875000000005
-30.8,0.0109375000000007
-30.7,0.0159374999999997
-30.6,0.0109375000000007
-30.5,0.0159374999999997
-30.4,0.0071875000000005
-30.3,0.0059374999999999
-30.2,0.0009374999999991
-30.1,0.0009374999999991
-30.0,0.0034375000000004
-29.9,-0.0015625000000003
-29.8,-0.0028124999999992
-29.7,0.0021874999999997
-29.6,-0.0040624999999998
-29.5,-0.0015625000000003
-29.4,0.0071875000000005
-29.3,-0.0003124999999997
-29.2,-0.0028124999999992
-29.1,-0.0040624999999998
-29.0,0.0046874999999992
-28.9,0.0046874999999992
-28.8,0.0009374999999991
-28.7,0.0046874999999992
-28.6,0.0034375000000004
-28.5,0.0284375000000008
-28.4,0.0259374999999995
-28.3,0.0146875000000009
-28.2,0.0109375000000007
-28.1,0.0134375000000002
-28.0,-0.0003124999999997
-27.9,-0.0190625000000004
-27.8,-0.0153125000000003
-27.7,0.0009374999999991
-27.6,0.0059374999999999
-27.5,0.0396874999999994
-27.4,0.0421875000000007
-27.3,-0.0265625000000007
-27.2,-0.0703125
-27.1,-0.0128125000000008
-27.0,0.0146875000000009
-26.9,-0.0253125000000001
-26.8,-0.0140624999999996
-26.7,0.0496874999999992
-26.6,0.0596875000000008
-26.5,0.0184374999999992
-26.4,0.0009374999999991
-26.3,0.0109375000000007
-26.2,-0.0065624999999993
-26.1,-0.0240624999999994
-26.0,-0.0178124999999998
-25.9,-0.0115625000000001
-25.8,-0.0103124999999995
-25.7,0.0009374999999991
-25.6,0.0021874999999997
-25.5,-0.0040624999999998
-25.4,0.0096875
-25.3,0.0159374999999997
-25.2,0.0021874999999997
-25.1,-0.0065624999999993
-25.0,-0.0078125
-24.9,-0.0040624999999998
-24.8,-0.0165624999999991
-24.7,-0.0215624999999999
-24.6,-0.0040624999999998
-24.5,0.0009374999999991
-24.4,0.0121874999999996
-24.3,0.0121874999999996
-24.2,0.0059374999999999
-24.1,0.0084374999999994
-24.0,0.0071875000000005
-23.9,-0.0040624999999998
-23.8,-0.0015625000000003
-23.7,-0.0040624999999998
-23.6,-0.0040624999999998
-23.5,-0.0078125
-23.4,-0.0078125
-23.3,-0.0078125
-23.2,-0.0053125000000005
-23.1,-0.0003124999999997
-23.0,-0.0065624999999993
-22.9,-0.0015625000000003
-22.8,-0.0028124999999992
-22.7,-0.0015625000000003
-22.6,0.0046874999999992
-22.5,0.0059374999999999
-22.4,0.0046874999999992
-22.3,0.0084374999999994
-22.2,0.0109375000000007
-22.1,0.0046874999999992
-22.0,-0.0078125
-21.9,0.0021874999999997
-21.8,-0.0028124999999992
-21.7,-0.0090625000000006
-21.6,-0.0090625000000006
-21.5,0.0021874999999997
-21.4,-0.0028124999999992
-21.3,-0.0040624999999998
-21.2,-0.0015625000000003
-21.1,-0.0015625000000003
-21.0,-0.0065624999999993
-20.9,-0.0178124999999998
-20.8,-0.0090625000000006
-20.7,0.0021874999999997
-20.6,-0.0115625000000001
-20.5,0.0034375000000004
-20.4,0.0446875000000002
-20.3,0.0684374999999999
-20.2,0.0159374999999997
-20.1,-0.0078125
-20.0,-0.0028124999999992
-19.9,-0.0253125000000001
-19.8,-0.0540625000000006
-19.7,-0.0540625000000006
-19.6,-0.0178124999999998
-19.5,0.0084374999999994
-19.4,0.0134375000000002
-19.3,0.0371874999999999
-19.2,0.0459375000000009
-19.1,0.0309375000000003
-19.0,0.0134375000000002
-18.9,0.0021874999999997
-18.8,-0.0115625000000001
-18.7,-0.0090625000000006
-18.6,-0.0090625000000006
-18.5,-0.0090625000000006
-18.4,-0.0140624999999996
-18.3,-0.0040624999999998
-18.2,0.0059374999999999
-18.1,0.0109375000000007
-18.0,0.0109375000000007
-17.9,0.0071875000000005
-17.8,-0.0040624999999998
-17.7,-0.0015625000000003
-17.6,-0.0203124999999993
-17.5,-0.0128125000000008
-17.4,-0.0065624999999993
-17.3,-0.0028124999999992
-17.2,-0.0003124999999997
-17.1,-0.1015625
-17.0,0.118437500000001
-16.9,0.0271875000000001
-16.8,0.0196874999999999
-16.7,0.0009374999999991
-16.6,0.0134375000000002
-16.5,0.0121874999999996
-16.4,0.0196874999999999
-16.3,0.0071875000000005
-16.2,0.0021874999999997
-16.1,0.0021874999999997
-16.0,-0.0015625000000003
-15.9,0.0034375000000004
-15.8,0.0009374999999991
-15.7,0.0046874999999992
-15.6,0.0046874999999992
-15.5,-0.0015625000000003
-15.4,0.0096875
-15.3,0.0009374999999991
-15.2,0.0034375000000004
-15.1,0.0071875000000005
-15.0,0.0071875000000005
-14.9,0.0034375000000004
-14.8,0.0071875000000005
-14.7,0.0109375000000007
-14.6,0.0071875000000005
-14.5,0.0009374999999991
-14.4,-0.0003124999999997
-14.3,0.0009374999999991
-14.2,0.0121874999999996
-14.1,0.0121874999999996
-14.0,0.0096875
-13.9,0.0121874999999996
-13.8,0.0109375000000007
-13.7,0.0071875000000005
-13.6,0.0084374999999994
-13.5,0.0134375000000002
-13.4,0.0121874999999996
-13.3,0.0096875
-13.2,0.0084374999999994
-13.1,0.0084374999999994
-13.0,0.0059374999999999
-12.9,0.0071875000000005
-12.8,-0.0090625000000006
-12.7,-0.0378124999999994
-12.6,-0.0128125000000008
-12.5,0.0609374999999996
-12.4,0.0471874999999997
-12.3,0.0009374999999991
-12.2,0.0384375000000006
-12.1,0.0571874999999995
-12.0,-0.0078125
-11.9,-0.0603125000000002
-11.8,-0.0465625000000003
-11.7,-0.0203124999999993
-11.6,-0.0403125000000006
-11.5,-0.0203124999999993
-11.4,0.0121874999999996
-11.3,0.0384375000000006
-11.2,0.0321874999999991
-11.1,0.0359374999999993
-11.0,0.0284375000000008
-10.9,0.0159374999999997
-10.8,0.0059374999999999
-10.7,0.0034375000000004
-10.6,-0.0078125
-10.5,-0.0090625000000006
-10.4,0.0009374999999991
-10.3,0.0121874999999996
-10.2,0.0059374999999999
-10.1,0.0159374999999997
-10.0,0.0209375000000005
-9.9,0.0121874999999996
-9.8,0.0071875000000005
-9.7,-0.0003124999999997
-9.6,0.0009374999999991
-9.5,-0.0053125000000005
-9.4,-0.0103124999999995
-9.3,-0.0065624999999993
-9.2,0.0059374999999999
-9.1,0.0096875
-9.0,0.0046874999999992
-8.9,0.0021874999999997
-8.8,0.0009374999999991
-8.7,0.0059374999999999
-8.6,0.0171875000000004
-8.5,0.0171875000000004
-8.4,0.0171875000000004
-8.3,0.0096875
-8.2,0.0109375000000007
-8.1,0.0059374999999999
-8.0,0.0046874999999992
-7.9,0.0021874999999997
-7.8,0.0021874999999997
-7.7,0.0034375000000004
-7.6,0.0046874999999992
-7.5,0.0059374999999999
-7.4,0.0034375000000004
-7.3,0.0046874999999992
-7.2,0.0084374999999994
-7.1,0.0046874999999992
-7.0,-0.0065624999999993
-6.9,-0.0115625000000001
-6.8,0.0046874999999992
-6.7,0.0021874999999997
-6.6,0.0009374999999991
-6.5,-0.0028124999999992
-6.4,-0.0015625000000003
-6.3,0.0109375000000007
-6.2,0.0121874999999996
-6.1,0.0109375000000007
-6.0,0.0021874999999997
-5.9,-0.0078125
-5.8,-0.0228125000000006
-5.7,-0.0390625
-5.6,-0.0228125000000006
-5.5,-0.0015625000000003
-5.4,0.0084374999999994
-5.3,0.0196874999999999
-5.2,0.0446875000000002
-5.1,0.0471874999999997
-5.0,0.0309375000000003
-4.9,0.0046874999999992
-4.8,-0.0078125
-4.7,-0.0240624999999994
-4.6,-0.0340624999999992
-4.5,-0.0315624999999997
-4.4,-0.0278124999999996
-4.3,-0.0265625000000007
-4.2,-0.0178124999999998
-4.1,0.0196874999999999
-4.0,0.0396874999999994
-3.9,0.0159374999999997
-3.8,0.0021874999999997
-3.7,0.0034375000000004
-3.6,-0.0115625000000001
-3.5,-0.0328125000000004
-3.4,-0.0390625
-3.3,-0.0353124999999999
-3.2,-0.0290625000000002
-3.1,-0.0165624999999991
-3.0,0.0021874999999997
-2.9,0.0046874999999992
-2.8,0.0071875000000005
-2.7,0.0071875000000005
-2.6,-0.0028124999999992
-2.5,-0.0128125000000008
-2.4,-0.0203124999999993
-2.3,-0.0153125000000003
-2.2,-0.0115625000000001
-2.1,-0.0140624999999996
-2.0,-0.0153125000000003
-1.9,-0.0115625000000001
-1.8,-0.0065624999999993
-1.7,-0.0090625000000006
-1.6,-0.0015625000000003
-1.5,0.0009374999999991
-1.4,-0.0115625000000001
-1.3,-0.0203124999999993
-1.2,-0.0190625000000004
-1.1,-0.0140624999999996
-1.0,-0.0178124999999998
-0.9,-0.0190625000000004
-0.8,-0.0178124999999998
-0.7,-0.0140624999999996
-0.6,-0.0040624999999998
-0.5,-0.0115625000000001
-0.4,-0.0153125000000003
-0.3,-0.0078125
-0.2,0.0009374999999991
-0.1,0.0009374999999991
0.0,0.0021874999999997
0.1,0.0009374999999991
0.2,0.0009374999999991
0.3,-0.0028124999999992
0.4,-0.0003124999999997
0.5,-0.0003124999999997
0.6,0.0046874999999992
0.7,0.0046874999999992
0.8,-0.0003124999999997
0.9,0.0009374999999991
1.0,-0.0015625000000003
1.1,-0.0053125000000005
1.2,-0.0128125000000008
1.3,-0.0153125000000003
1.4,-0.0103124999999995
1.5,-0.0040624999999998
1.6,-0.0040624999999998
1.7,-0.0078125
1.8,0.0034375000000004
1.9,0.0096875
2.0,0.0259374999999995
2.1,0.0296874999999996
2.2,-0.0465625000000003
2.3,-0.0890625000000007
2.4,-0.0140624999999996
2.5,-0.0053125000000005
2.6,-0.0478124999999991
2.7,-0.0240624999999994
2.8,0.0384375000000006
2.9,0.0534374999999994
3.0,0.0159374999999997
3.1,0.0009374999999991
3.2,-0.0078125
3.3,-0.0278124999999996
3.4,-0.0440625000000008
3.5,-0.0403125000000006
3.6,-0.0328125000000004
3.7,-0.0278124999999996
3.8,-0.0153125000000003
3.9,-0.0140624999999996
4.0,-0.0040624999999998
4.1,0.0259374999999995
4.2,0.0309375000000003
4.3,0.0071875000000005
4.4,0.0059374999999999
4.5,0.0071875000000005
4.6,-0.0078125
4.7,-0.0290625000000002
4.8,-0.0240624999999994
4.9,0.0046874999999992
5.0,0.0209375000000005
5.1,0.0146875000000009
5.2,0.0259374999999995
5.3,0.0234375
5.4,0.0171875000000004
5.5,0.0134375000000002
5.6,0.0084374999999994
5.7,0.0084374999999994
5.8,0.0109375000000007
5.9,0.0034375000000004
6.0,0.0009374999999991
6.1,-0.0040624999999998
6.2,-0.0028124999999992
6.3,-0.0078125
6.4,-0.0128125000000008
6.5,-0.0203124999999993
6.6,-0.0340624999999992
6.7,-0.0440625000000008
6.8,-0.0540625000000006
6.9,-0.0753125000000008
7.0,-0.0890625000000007
7.1,-0.1015625
7.2,-0.1115625
7.3,-0.1228125
7.4,-0.1253125
7.5,-0.117812499999999
7.6,-0.1128125
7.7,-0.106562500000001
7.8,-0.0915625000000002
7.9,-0.0640625000000004
8.0,-0.0278124999999996
8.1,0.0046874999999992
8.2,0.0346875000000004
8.3,0.0671874999999993
8.4,0.0921874999999996
8.5,0.1071875
8.6,0.1209375
8.7,0.147187499999999
8.8,0.167187500000001
8.9,0.1734375
9.0,0.1871875
9.1,0.202187500000001
9.2,0.198437500000001
9.3,0.160937499999999
9.4,0.139687500000001
9.5,0.118437500000001
9.6,0.0971875000000004
9.7,0.0634374999999991
9.8,0.0684374999999999
9.9,0.0884374999999995
10.0,0.0984374999999993
10.1,0.1059375
10.2,0.1196875
10.3,0.1271875
10.4,0.1309375
10.5,0.112187499999999
10.6,0.1234375
10.7,0.1146875
10.8,0.1171875
10.9,0.1196875
11.0,0.1209375
11.1,0.1134375
11.2,0.104687500000001
11.3,0.0884374999999995
11.4,0.0584375000000001
11.5,0.0271875000000001
11.6,-0.0065624999999993
11.7,-0.0365625000000005
11.8,-0.0715625000000006
11.9,-0.102812500000001
12.0,-0.1303125
12.1,-0.1428125
12.2,-0.1403125
12.3,-0.1440625
12.4,-0.169062500000001
12.5,-0.182812500000001
12.6,-0.180312499999999
12.7,-0.1915625
12.8,-0.2090625
12.9,-0.2028125
13.0,-0.176562499999999
13.1,-0.1603125
13.2,-0.145312499999999
13.3,-0.127812499999999
13.4,-0.106562500000001
13.5,-0.1053125
13.6,-0.0878125000000001
13.7,-0.0690624999999994
13.8,-0.0565625000000001
13.9,-0.0515624999999993
14.0,-0.0365625000000005
14.1,-0.0253125000000001
14.2,-0.0128125000000008
14.3,-0.0140624999999996
14.4,0.0046874999999992
14.5,0.0296874999999996
14.6,0.0334374999999998
14.7,0.0509374999999999
14.8,0.0634374999999991
14.9,0.0671874999999993
15.0,0.0609374999999996
15.1,0.0646874999999998
15.2,0.0771875000000009
15.3,0.0859375
15.4,0.102187499999999
15.5,0.1134375
15.6,0.1196875
15.7,0.1384375
15.8,0.1559375
15.9,0.174687499999999
16.0,0.1909375
16.1,0.192187499999999
16.2,0.1834375
16.3,0.1734375
16.4,0.160937499999999
16.5,0.1384375
16.6,0.1171875
16.7,0.0796875000000004
16.8,0.0396874999999994
16.9,0.0271875000000001
17.0,0.108437500000001
17.1,0.0784374999999997
17.2,0.0171875000000004
17.3,0.0059374999999999
17.4,0.0271875000000001
17.5,-0.0140624999999996
17.6,-0.0640625000000004
17.7,-0.0603125000000002
17.8,-0.0315624999999997
17.9,-0.0403125000000006
18.0,-0.0365625000000005
18.1,-0.0153125000000003
18.2,-0.0115625000000001
18.3,-0.0228125000000006
18.4,-0.0378124999999994
18.5,-0.0590624999999996
18.6,-0.0765624999999996
18.7,-0.0753125000000008
18.8,-0.0690624999999994
18.9,-0.0765624999999996
19.0,-0.0653124999999992
19.1,-0.0428125000000001
19.2,-0.0303125000000009
19.3,-0.0328125000000004
19.4,-0.0228125000000006
19.5,-0.0078125
19.6,-0.0040624999999998
19.7,-0.0090625000000006
19.8,-0.0103124999999995
19.9,-0.0040624999999998
20.0,0.0059374999999999
20.1,0.0246875000000006
20.2,0.0434374999999996
20.3,0.0796875000000004
20.4,0.108437500000001
20.5,0.0984374999999993
20.6,0.0859375
20.7,0.0834375000000005
20.8,0.0684374999999999
20.9,0.0334374999999998
21.0,0.0071875000000005
21.1,0.0021874999999997
21.2,-0.0078125
21.3,-0.0253125000000001
21.4,-0.0315624999999997
21.5,-0.0403125000000006
21.6,-0.0490624999999998
21.7,-0.0640625000000004
21.8,-0.0728124999999995
21.9,-0.0740625000000001
22.0,-0.0728124999999995
22.1,-0.0628124999999997
22.2,-0.0603125000000002
22.3,-0.0665624999999999
22.4,-0.0615625000000009
22.5,-0.0465625000000003
22.6,-0.0353124999999999
22.7,-0.0353124999999999
22.8,-0.0353124999999999
22.9,-0.0353124999999999
23.0,-0.0328125000000004
23.1,-0.0303125000000009
23.2,-0.0228125000000006
23.3,-0.0115625000000001
23.4,0.0034375000000004
23.5,-0.0078125
23.6,-0.0090625000000006
23.7,-0.0228125000000006
23.8,-0.0265625000000007
23.9,0.0046874999999992
24.0,0.0371874999999999
24.1,0.0446875000000002
24.2,0.0521875000000005
24.3,0.0746874999999996
24.4,0.0646874999999998
24.5,0.0321874999999991
24.6,0.0021874999999997
24.7,-0.0203124999999993
24.8,-0.0415624999999995
24.9,-0.0678125000000005
25.0,-0.0715625000000006
25.1,-0.0740625000000001
25.2,-0.0815625000000004
25.3,-0.0853125000000006
25.4,-0.0890625000000007
25.5,-0.102812500000001
25.6,-0.1078125
25.7,-0.1078125
25.8,-0.1053125
25.9,-0.0990625000000005
26.0,-0.0903124999999996
26.1,-0.0753125000000008
26.2,-0.0653124999999992
26.3,-0.0453124999999996
26.4,-0.0190625000000004
26.5,-0.0028124999999992
26.6,0.0146875000000009
26.7,0.0234375
26.8,0.0309375000000003
26.9,0.0334374999999998
27.0,0.0346875000000004
27.1,0.0359374999999993
27.2,0.0384375000000006
27.3,0.0446875000000002
27.4,0.0509374999999999
27.5,0.0609374999999996
27.6,0.0746874999999996
27.7,0.0884374999999995
27.8,0.1146875
27.9,0.132187500000001
28.0,0.147187499999999
28.1,0.164687499999999
28.2,0.1696875
28.3,0.174687499999999
28.4,0.195937499999999
28.5,0.2221875
28.6,0.2109375
28.7,0.1771875
28.8,0.149687500000001
28.9,0.1309375
29.0,0.0709374999999994
29.1,0.0134375000000002
29.2,-0.0315624999999997
29.3,-0.0740625000000001
29.4,-0.0978124999999999
29.5,-0.1228125
29.6,-0.1440625
29.7,-0.159062499999999
29.8,-0.1703125
29.9,-0.1753125
30.0,-0.176562499999999
30.1,-0.1678125
30.2,-0.1528125
30.3,-0.1353125
30.4,-0.1228125
30.5,-0.1053125
30.6,-0.0890625000000007
30.7,-0.0765624999999996
30.8,-0.0690624999999994
30.9,-0.0565625000000001
31.0,-0.0453124999999996
31.1,-0.0490624999999998
31.2,-0.0440625000000008
31.3,-0.0440625000000008
31.4,-0.0453124999999996
31.5,-0.0315624999999997
31.6,0.0009374999999991
31.7,-0.0140624999999996
31.8,-0.0865624999999994
31.9,-0.0815625000000004
32.0,-0.0028124999999992
32.1,-0.0028124999999992
32.2,-0.0228125000000006
32.3,0.0196874999999999
32.4,0.0809374999999992
32.5,0.0696875000000006
32.6,0.0284375000000008
32.7,0.0134375000000002
32.8,0.0059374999999999
32.9,-0.0228125000000006
33.0,-0.0315624999999997
33.1,-0.0415624999999995
33.2,-0.0440625000000008
33.3,-0.0303125000000009
33.4,-0.0165624999999991
33.5,-0.0215624999999999
33.6,-0.0240624999999994
33.7,-0.0165624999999991
33.8,-0.0253125000000001
33.9,-0.0215624999999999
34.0,-0.0315624999999997
34.1,-0.0165624999999991
34.2,-0.0178124999999998
34.3,-0.0178124999999998
34.4,-0.0040624999999998
34.5,0.0096875
34.6,0.0059374999999999
34.7,0.0071875000000005
34.8,0.0084374999999994
34.9,0.0121874999999996
35.0,0.0096875
35.1,0.0059374999999999
35.2,0.0171875000000004
35.3,0.0284375000000008
35.4,0.0309375000000003
35.5,0.0396874999999994
35.6,0.0471874999999997
35.7,0.0484375000000004
35.8,0.0509374999999999
35.9,0.0609374999999996
36.0,0.0596875000000008
36.1,0.0634374999999991
36.2,0.0659375000000004
36.3,0.0596875000000008
36.4,0.0521875000000005
36.5,0.0509374999999999
36.6,0.0784374999999997
36.7,0.0846874999999994
36.8,0.0621875000000003
36.9,0.0521875000000005
37.0,0.0434374999999996
37.1,0.0334374999999998
37.2,-0.0015625000000003
37.3,-0.0165624999999991
37.4,-0.0128125000000008
37.5,-0.0090625000000006
37.6,-0.0090625000000006
37.7,-0.0003124999999997
37.8,0.0134375000000002
