Time (Microsecond),Voltage (V)
-50.0,0.0071875000000005
-49.9,-0.0015625000000003
-49.8,-0.0203124999999993
-49.7,-0.0315624999999997
-49.6,-0.0053125000000005
-49.5,0.0171875000000004
-49.4,0.0171875000000004
-49.3,0.0221874999999994
-49.2,0.0146875000000009
-49.1,0.0084374999999994
-49.0,0.0059374999999999
-48.9,-0.0028124999999992
-48.8,0.0084374999999994
-48.7,0.0046874999999992
-48.6,0.0109375000000007
-48.5,0.0084374999999994
-48.4,0.0034375000000004
-48.3,0.0009374999999991
-48.2,0.0009374999999991
-48.1,0.0096875
-48.0,0.0071875000000005
-47.9,0.0146875000000009
-47.8,0.0134375000000002
-47.7,0.0096875
-47.6,-0.0003124999999997
-47.5,0.0034375000000004
-47.4,0.0109375000000007
-47.3,0.0184374999999992
-47.2,0.0271875000000001
-47.1,0.0159374999999997
-47.0,0.0084374999999994
-46.9,0.0096875
-46.8,0.0171875000000004
-46.7,0.0221874999999994
-46.6,0.0146875000000009
-46.5,0.0171875000000004
-46.4,0.0284375000000008
-46.3,0.0321874999999991
-46.2,0.0234375
-46.1,0.0071875000000005
-46.0,0.0046874999999992
-45.9,-0.0128125000000008
-45.8,-0.0290625000000002
-45.7,-0.0290625000000002
-45.6,0.0109375000000007
-45.5,0.0371874999999999
-45.4,0.0371874999999999
-45.3,0.0434374999999996
-45.2,0.0434374999999996
-45.1,0.0371874999999999
-45.0,-0.0015625000000003
-44.9,-0.0128125000000008
-44.8,-0.0078125
-44.7,-0.0015625000000003
-44.6,0.0071875000000005
-44.5,0.0221874999999994
-44.4,0.0184374999999992
-44.3,0.0184374999999992
-44.2,0.0209375000000005
-44.1,0.0121874999999996
-44.0,0.0046874999999992
-43.9,0.0046874999999992
-43.8,0.0034375000000004
-43.7,0.0059374999999999
-43.6,0.0121874999999996
-43.5,0.0184374999999992
-43.4,0.0184374999999992
-43.3,0.0159374999999997
-43.2,0.0121874999999996
-43.1,0.0171875000000004
-43.0,0.0134375000000002
-42.9,0.0096875
-42.8,0.0071875000000005
-42.7,0.0009374999999991
-42.6,0.0109375000000007
-42.5,-0.0028124999999992
-42.4,-0.0128125000000008
-42.3,0.0046874999999992
-42.2,0.0359374999999993
-42.1,0.0371874999999999
-42.0,0.0171875000000004
-41.9,0.0071875000000005
-41.8,0.0096875
-41.7,-0.0003124999999997
-41.6,-0.0128125000000008
-41.5,-0.0003124999999997
-41.4,0.0184374999999992
